user	instance_id	displayed_text	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes	Does the explanation justify the answer?:::No	Does the explanation justify the answer?:::Yes	Does the explanation justify the answer?:::Weakly Yes	Does the explanation justify the answer?:::Weakly No	reason:::Contain hallucinated content (not present in the premise)	reason:::None (only if the previous answer is Yes)	reason:::Too trivial (only repeating one of the sentences)	reason:::Insufficient justification	reason:::Does not make sense (nonsensical)	reason:::Irrelevant to the task
653198876ca84c57a3b07e1b	386	"<strong>Hypothesis:</strong> a 19-year-old man has been arrested in connection with the fatal shooting of an 18-year-old student in the southern indian state of<br> <hr size=""2""><strong>Premise:</strong> The shooting occurred at a hostel attached to the private Pragati Residential School in Bangalore city. Police say the alleged gunman, identified as Mahesh, was working as an office assistant in the school. Incidents of gun crime at schools and colleges in India are very rare. It is not clear what prompted the shooting. Police said on Thursday that Mahesh had been remanded until 12 April. Mahesh is alleged to have barged into the room of 18-year-old Gautami and shot her in the head with a pistol on on Tuesday evening. He then shot another student, Sirisha, who suffered severe injuries but is believed to be out of danger, say police. He was arrested on Wednesday after a manhunt. India has strict control laws, although a large number of feuds are settled with firearms. In 2007, a 14-year-old schoolboy was shot dead by two fellow students at a school campus near the capital, Delhi.<br> <hr size=""2""><strong>Relationship:</strong> contradiction<br> <hr size=""2""><strong>Explanation:</strong>  a 19-year-old man has been arrested in connection with the fatal shooting of an 18-year-old student in the southern indian state of karanak."						3	5					
653198876ca84c57a3b07e1b	6	"<strong>Hypothesis:</strong> A brown puppy is gnawing a metallic post that is stuck in the ground<br> <hr size=""2""><strong>Premise:</strong> A brown puppy is biting a stick<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  not all sticks are metallic."				1				6				
653198876ca84c57a3b07e1b	118	"<strong>Hypothesis:</strong> a man who admitted causing the death of a cyclist by careless driving has been jailed for 12 months.<br> <hr size=""2""><strong>Premise:</strong> Harry Whitlam died after Gary Green, 51, of Bradburn Road, Wakefield, reversed the vehicle into him at Swithens Farm, Rothwell, near Leeds, in August 2013. Leeds Crown Court heard he was more than two times the legal driving limit. The court was told Green must have consumed the equivalent of 13 pints of beer before going to bed at 02:00 BST. Harry's mother Pam Whitlam, who worked at the farm's cafe, said her close-knit family had been ""changed forever"". ""It is not OK for anyone, whether on a public road or private land, to be drunk and get behind the wheel of a vehicle,"" she said. ""My hope today, now the court process is complete, is that Harry's life becomes more than one day and as a family we can again remember the good times we shared."" ""We all miss him dearly and it has not got easier with time but harder,"" she added. ""Harry was my youngest son, a much-loved brother, grandson, nephew and cousin. ""The only memories I currently have of Harry are from the day of the accident but his life was so much more."" Green, who was jailed for 16 months and two weeks, had previously admitted failing to ensure the safety of others. He was prosecuted under health and safety legislation rather than road traffic law as he was on private land at the time of Harry's death. During an investigation by the Health and Safety Executive (HSE), inspectors found he had been walking towards a worker in a closed-off area of the farm when Green backed the tractor into him at about 09:15 on 9 August. HSE inspector Julian Franklin said it was ""an extremely tragic case"" and described Green's behaviour as ""reckless"".<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  cyclist Harry Whitlam died after he was reversed into by a tractor at Swithens Farm, Rothwell, near Leeds, in august 2013."			4							2		
653198876ca84c57a3b07e1b	155	"<strong>Hypothesis:</strong> a hospital trust is being investigated by the health watchdog over its finances.<br> <hr size=""2""><strong>Premise:</strong> Monitor is looking into the financial sustainability of Southend University Hospital Foundation Trust ""on behalf of patients"", the NHS regulator said. Finances became a concern when a planned £7.8m deficit grew, for which Monitor could see no recovery plan. The hospital blamed the larger-than-anticipated deficit on growth in demand and increased staff recruitment. Hospital chairman Alan Tobias OBE, said:  ""The overspend is a result of vital investment in services and more staff to ensure high standards of patient care as well as the rise in attendances. ""We welcome this review to clearly demonstrate to Monitor - as well as patients and stakeholders - our future financial plans are both robust and sustainable."" The hospital has pledged to cut the deficit while maintaining ""high quality care for local people"" and said it was committed to returning to a surplus within three years. Monitor said its investigation will look into the state of the hospital trust's finances, assess the strength of its financial management and explore ways of improving its sustainability, on behalf of patients across the region. The investigation will also examine how the trust works with other local health and care organisations to respond to the financial challenges it faces. Katherine Cawley, regional director at Monitor, said: ""People are relying on Southend to provide them with quality healthcare now and in the future, and we are concerned that this may be at risk because of the trust's poor financial performance. ""We have launched this investigation to find out more about the financial situation at the trust and to establish what can be done to improve things.""<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  monitor is looking into the financial sustainability of southend university hospital foundation trust ""on behalf of patients"""				1				6				
653198876ca84c57a3b07e1b	30	"<strong>Hypothesis:</strong> Several people are in front of a colorful building<br> <hr size=""2""><strong>Premise:</strong> Several people are in front of a building which is covered by colors<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  a building which is covered by colors."					2				4	2		
655774d85f76003405b13b7d	Explanation-Evaluation-consent.html	consent	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes										
655774d85f76003405b13b7d	117	"<strong>Hypothesis:</strong> A man is wearing a straw hat and smoking a cigarette<br> <hr size=""2""><strong>Premise:</strong> The man in the straw hat is not smoking a cigarette<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the man in the straw hat is not smoking a cigarette."						3				2		
655774d85f76003405b13b7d	172	"<strong>Hypothesis:</strong> There is no young boy singing and playing a guitar<br> <hr size=""2""><strong>Premise:</strong> A young boy is singing and playing a guitar<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the boy cannot be both singing and playing a guitar simultaneously."				1				6				
655774d85f76003405b13b7d	attention_question_testing_1	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
655774d85f76003405b13b7d	448	"<strong>Hypothesis:</strong> Bob Ross created and hosted the TV show `` The Joy of Painting . ''<br> <hr size=""2""><strong>Premise:</strong> Bob Ross was the creator of the Internet as we know it today .<br> <hr size=""2""><strong>Relationship:</strong> contradiction <br> <hr size=""2""><strong>Explanation:</strong>  the internet is not a tv show."			4							2		
655774d85f76003405b13b7d	attention_question_testing_2	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
655774d85f76003405b13b7d	3	"<strong>Hypothesis:</strong> A man is eating some food<br> <hr size=""2""><strong>Premise:</strong> The man is eating<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the man is eating some food."				1				6				
655774d85f76003405b13b7d	184	"<strong>Hypothesis:</strong> A little boy is running on the ground and playing with a little girl<br> <hr size=""2""><strong>Premise:</strong> The children are chasing each other in the sand<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  the children are not necessarily a boy and a girl."					2			6				
655774d85f76003405b13b7d	384	"<strong>Hypothesis:</strong> a new flight to the highlands and islands airports has been launched by the scottish government.<br> <hr size=""2""><strong>Premise:</strong> KLM has added a 06:00 weekday flight from the Highlands airport and an evening flight from Schiphol. Highlands and Islands Airports Limited (Hial) said the flights would allow people to spend a full day in the Netherlands before returning home. It is the latest addition from KLM since it started Inverness-Amsterdam flights last year.<br> <hr size=""2""><strong>Relationship:</strong> contradiction<br> <hr size=""2""><strong>Explanation:</strong>  the flights are not a new initiative by the scottish government."				1				6				
655774d85f76003405b13b7d	337	"<strong>Hypothesis:</strong> Toledo grew quickly and sloppily after the construction of the Miami and Erie Canal .<br> <hr size=""2""><strong>Premise:</strong> After construction of the Miami and Erie Canal , Toledo grew quickly ; it also benefited from its position on the railway line between New York City and Chicago .<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  tupelo grew quickly does not imply it grew sloppily."						3				2		
